"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1002","green",TRUE,0.000103,24,819,10,0.012,0.417,"GO:0005031","MF",25,"tumor necrosis factor-activated receptor activity",2,"FAS,RELT,TNFRSF1A,CD40,TNFRSF10A,LTBR,TNFRSF10B,TNFRSF11B,TNFRSF10C,TNFRSF6B",8.76148051821549
"1003","green",TRUE,0.0352,252,819,28,0.034,0.111,"GO:0000982","MF",37,"transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding",1,"PRDM1,KLF6,NFKB2,ELK3,RFX4,STAT1,NR4A3,BATF3,SNAI1,LRRFIP1,IRF1,BHLHE40,MYC,TP53,ETS2,NFIL3,STAT3,SMAD1,CEBPB,RELA,DDIT3,TGIF1,JUN,IRF7,SP1,PLSCR1,LITAF,ZBED1",5.06982713721883
"1004","green",TRUE,0.00175,223,447,31,0.069,0.139,"KEGG:05163","keg",43,"Human cytomegalovirus infection",1,"FAS,GNAI3,TNFRSF1A,PXN,NFKBIA,CCL2,MAP2K6,NFKB1,VEGFA,IL1R1,PIK3R3,CDKN1A,IL1B,RAC2,IL6,MYC,TP53,IL6R,PTGER1,PDIA3,FADD,TAP1,STAT3,RELA,GNG5,SP1,EIF4EBP1,TAP2,HLA-A,TAPBP,GNG10",NA
"1005","green",TRUE,0.00431,101,447,18,0.04,0.178,"KEGG:04066","keg",60,"HIF-1 signaling pathway",1,"HMOX1,HIF1A,TIMP1,NFKB1,LTBR,VEGFA,PIK3R3,CDKN1A,LDHA,IL6,IFNGR2,HK2,IL6R,NOS3,STAT3,PFKFB3,RELA,EIF4EBP1",NA
"1006","green",TRUE,0.0253,167,447,23,0.051,0.138,"KEGG:04621","keg",32,"NOD-like receptor signaling pathway",1,"BIRC3,CXCL2,NFKBIA,NAMPT,NOD1,CCL2,NFKB1,OAS3,STAT1,GBP3,GBP1,TNFAIP3,IL1B,IL6,GBP2,CXCL1,FADD,MYD88,RELA,TRAF6,JUN,IRF7,IRF9",NA
"1007","green",TRUE,0.011,63,447,13,0.029,0.206,"KEGG:05321","keg",39,"Inflammatory bowel disease (IBD)",1,"IL4R,TGFB2,NFKB1,STAT1,IL18R1,IL1B,IL6,IL2RG,IFNGR2,STAT3,IL12A,RELA,JUN",NA
"1008","green",TRUE,0.00011,186,447,30,0.067,0.161,"KEGG:05167","keg",58,"Kaposi sarcoma-associated herpesvirus infection",1,"FAS,TNFRSF1A,CXCL2,ICAM1,HIF1A,NFKBIA,MAP2K6,NFKB1,VEGFA,STAT1,PIK3R3,CDKN1A,ZFP36,IL6,MYC,FGF2,TP53,RCAN1,MAPKAPK2,CXCL1,FADD,STAT3,FOS,RELA,GNG5,JUN,IRF7,HLA-A,IRF9,GNG10",NA
"1009","green",TRUE,0.000369,111,447,21,0.047,0.189,"KEGG:05145","keg",10,"Toxoplasmosis",1,"BIRC3,MAP2K3,GNAI3,TNFRSF1A,TGFB2,NFKBIA,CD40,PPIF,MAP2K6,NFKB1,STAT1,LDLR,IFNGR2,STAT3,IL12A,MYD88,RELA,HSPA6,TRAF6,CIITA,SOCS1",NA
"1010","green",TRUE,1.67e-05,93,447,21,0.047,0.226,"KEGG:04064","keg",52,"NF-kappa B signaling pathway",1,"MAP3K14,BIRC3,TNFRSF1A,NFKB2,CXCL2,ICAM1,GADD45B,NFKBIA,CD40,RELB,DDX58,NFKB1,LTBR,IL1R1,TNFAIP3,IL1B,BCL2A1,VCAM1,MYD88,RELA,TRAF6",NA
"1011","green",TRUE,3.11e-11,110,447,31,0.069,0.282,"KEGG:04668","keg",5,"TNF signaling pathway",1,"MAP3K14,BIRC3,FAS,MAP2K3,TNFRSF1A,BCL3,CXCL2,ICAM1,NFKBIA,CCL2,MAP2K6,NFKB1,IL18R1,PIK3R3,TNFAIP3,IRF1,IL1B,IL6,MMP14,VCAM1,CXCL5,CXCL1,IL15,FADD,MLKL,FOS,JUNB,CEBPB,RELA,JUN,SOCS3",NA
"1012","green",TRUE,5.13e-05,99,447,21,0.047,0.212,"KEGG:04933","keg",19,"AGE-RAGE signaling pathway in diabetic complications",1,"ICAM1,TGFB2,CCL2,NFKB1,VEGFA,STAT1,PIK3R3,F3,IL1B,STAT5A,COL4A2,IL6,PIM1,PLCE1,VCAM1,NOS3,STAT3,RELA,JUN,THBD,COL4A1",NA
"1013","green",TRUE,0.00287,72,447,15,0.034,0.208,"KEGG:04115","keg",14,"p53 signaling pathway",1,"FAS,GADD45B,STEAP3,GADD45A,CCND2,TNFRSF10B,CDK2,CDKN1A,SESN2,THBS1,TP53,CHEK1,SHISA5,SFN,SIAH1",NA
"1014","green",TRUE,0.000644,162,447,26,0.058,0.16,"KEGG:04630","keg",44,"JAK-STAT signaling pathway",1,"IL4R,JAK3,CISH,STAT1,PIK3R3,CCND2,CDKN1A,STAT5A,GFAP,IL15RA,IL6,MYC,PIM1,MCL1,OSMR,IL2RG,IFNGR2,IL6R,IL15,STAT3,IL12A,PTPN2,SOCS3,SOCS1,PDGFA,IRF9",NA
"1015","green",TRUE,8.98e-05,526,447,61,0.136,0.116,"KEGG:05200","keg",7,"Pathways in cancer",1,"MGST1,HGF,BIRC3,FAS,GNAI3,RASSF1,NFKB2,IL4R,TGFB2,GADD45B,HMOX1,HIF1A,NFKBIA,JAK3,NFKB1,VEGFA,TFG,STAT1,NFE2L2,GADD45A,PIK3R3,CCND2,CDK2,CDKN1A,BMP2,STAT5A,RAC2,PPARG,CCNA1,IL15RA,COL4A2,IL6,MYC,PIM1,FGF2,PML,TP53,TPM3,IL2RG,IFNGR2,RALGDS,IL6R,PTGER1,FZD5,IL15,NKX3-1,DAPK3,FADD,BDKRB2,STAT3,IL12A,FOS,RELA,GNG5,FZD4,TRAF6,JUN,SP1,COL4A1,PDGFA,GNG10",NA
"1016","green",TRUE,0.012,292,447,35,0.078,0.12,"KEGG:04060","keg",20,"Cytokine-cytokine receptor interaction",1,"TNFRSF12A,IL32,FAS,RELT,TNFRSF1A,IL4R,CXCL2,TGFB2,CD40,TNFRSF10A,CCL2,LTBR,IL1R1,IL1RL1,IL18R1,TNFRSF10B,IL1B,TNFSF9,BMP2,GDF15,IL15RA,IL6,IL33,OSMR,IL2RG,IFNGR2,IL6R,CXCL5,CXCL1,IL15,TNFRSF11B,IL12A,TNFRSF10C,IL1RAP,TNFRSF6B",NA
"1017","green",TRUE,0.00736,105,447,18,0.04,0.171,"KEGG:04659","keg",1,"Th17 cell differentiation",1,"IL4R,HIF1A,NFKBIA,JAK3,NFKB1,STAT1,IL1R1,IL1B,STAT5A,IL6,IL2RG,IFNGR2,IL6R,STAT3,FOS,RELA,JUN,IL1RAP",NA
"1018","green",TRUE,2.34e-05,183,447,31,0.069,0.169,"KEGG:05168","keg",22,"Herpes simplex infection",1,"FAS,TNFRSF1A,NFKBIA,DDX58,CCL2,NFKB1,OAS3,SRSF3,STAT1,SRSF7,CDK2,IL1B,IL6,PML,TP53,IFNGR2,IL15,FADD,TAP1,IL12A,FOS,MYD88,RELA,TRAF6,JUN,SOCS3,IRF7,TAP2,HLA-A,PPP1CB,IRF9",NA
"1019","green",TRUE,0.000303,101,447,20,0.045,0.198,"KEGG:05142","keg",16,"Chagas disease (American trypanosomiasis)",1,"FAS,GNAI3,TNFRSF1A,TGFB2,NFKBIA,CCL2,NFKB1,PIK3R3,IL1B,IL6,GNA14,IFNGR2,FADD,BDKRB2,IL12A,FOS,MYD88,RELA,TRAF6,JUN",NA
"1020","green",TRUE,0.014,48,447,11,0.025,0.229,"KEGG:05144","keg",18,"Malaria",1,"HGF,ICAM1,TGFB2,CD40,CCL2,IL1B,IL6,THBS1,VCAM1,IL12A,MYD88",NA
"1021","green",TRUE,0.00408,211,447,29,0.065,0.137,"KEGG:05170","keg",33,"Human immunodeficiency virus 1 infection",1,"FAS,MAP2K3,GNAI3,TNFRSF1A,PXN,NFKBIA,MAP2K6,NFKB1,PIK3R3,RAC2,APOBEC3F,AP1M2,BST2,CHEK1,PDIA3,FADD,TAP1,FOS,MYD88,RELA,GNG5,TRAF6,JUN,LIMK2,TAP2,HLA-A,TAPBP,APOBEC3G,GNG10",NA
"1022","green",TRUE,0.00495,102,447,18,0.04,0.176,"KEGG:04620","keg",53,"Toll-like receptor signaling pathway",1,"MAP2K3,NFKBIA,CD40,MAP2K6,NFKB1,STAT1,PIK3R3,SPP1,IL1B,IL6,FADD,IL12A,FOS,MYD88,RELA,TRAF6,JUN,IRF7",NA
"1023","green",TRUE,0.0211,144,447,21,0.047,0.146,"KEGG:05161","keg",21,"Hepatitis B",1,"FAS,TGFB2,NFKBIA,DDX58,NFKB1,STAT1,PIK3R3,CDK2,CDKN1A,STAT5A,CCNA1,IL6,MYC,TP53,FADD,STAT3,FOS,MYD88,RELA,JUN,IRF7",NA
"1024","green",TRUE,1.17e-05,76,447,19,0.043,0.25,"KEGG:05133","keg",29,"Pertussis",1,"GNAI3,NOD1,NFKB1,IRF1,IL1B,IL6,SERPING1,C1R,ITGA5,CXCL5,IL12A,FOS,MYD88,RELA,TRAF6,JUN,C1S,C4B,C4A",NA
"1025","green",TRUE,8.65e-06,253,447,39,0.087,0.154,"KEGG:05166","keg",27,"Human T-cell leukemia virus 1 infection",1,"MAP3K14,TNFRSF1A,NFKB2,ICAM1,TGFB2,CREM,NRP1,XBP1,NFKBIA,CD40,RELB,JAK3,NFKB1,LTBR,IL1R1,PIK3R3,CCND2,CDKN1A,STAT5A,ZFP36,IL15RA,IL6,MYC,TP53,IL2RG,CHEK1,ETS2,FDPS,VCAM1,ATF3,FZD5,IL15,FOS,RELA,FZD4,FOSL1,JUN,PDGFA,HLA-A",NA
"1026","green",TRUE,0.0211,165,447,23,0.051,0.139,"KEGG:04141","keg",15,"Protein processing in endoplasmic reticulum",1,"PPP1R15A,EDEM2,DNAJB11,XBP1,SEC23B,SEC61B,SSR3,NFE2L2,MAN1C1,RPN2,RRBP1,STT3A,CKAP4,DNAJC1,DERL1,SEC24D,RPN1,VCP,PDIA3,LMAN2,HSPA6,DDIT3,TXNDC5",NA
"1027","green",TRUE,0.0108,158,447,23,0.051,0.146,"KEGG:04218","keg",23,"Cellular senescence",1,"MAP2K3,TGFB2,GADD45B,MAP2K6,NFKB1,HIPK3,GADD45A,PIK3R3,CCND2,CDK2,CDKN1A,CCNA1,IL6,MYC,TP53,CHEK1,ZFP36L2,MAPKAPK2,RELA,ZFP36L1,EIF4EBP1,HLA-A,PPP1CB",NA
"1028","green",TRUE,0.000902,185,447,28,0.063,0.151,"KEGG:05202","keg",38,"Transcriptional misregulation in cancer",1,"ETV7,BIRC3,TFE3,GADD45B,CD40,NFKB1,BCL6,GADD45A,CCND2,NR4A3,CDKN1A,PPARG,H3F3B,CCNA1,IL6,MYC,ETV6,BCL2A1,PML,TP53,NFKBIZ,SMAD1,CEBPB,RELA,DDIT3,MLF1,SP1,PDGFA",NA
"1029","green",TRUE,5.92e-08,169,447,34,0.076,0.201,"KEGG:05164","keg",49,"Influenza A",1,"FAS,MAP2K3,TNFRSF1A,ICAM1,NFKBIA,TNFRSF10A,DDX58,CCL2,MAP2K6,NFKB1,NUP98,OAS3,STAT1,PIK3R3,TNFRSF10B,IL1B,NXT1,RSAD2,IL6,IL33,PML,MX1,IFNGR2,FDPS,IL12A,MYD88,RELA,HSPA6,JUN,CIITA,KPNA2,SOCS3,IRF7,IRF9",NA
"1030","green",TRUE,0.0115,55,447,12,0.027,0.218,"KEGG:05134","keg",48,"Legionellosis",1,"NFKB2,CXCL2,NFKBIA,NFKB1,IL1B,IL6,CXCL1,VCP,IL12A,MYD88,RELA,HSPA6",NA
"1031","green",TRUE,0.0102,137,447,21,0.047,0.153,"KEGG:05418","keg",24,"Fluid shear stress and atherosclerosis",1,"MGST1,TNFRSF1A,ICAM1,HMOX1,CCL2,MAP2K6,NFKB1,VEGFA,IL1R1,NFE2L2,PIK3R3,IL1B,RAC2,TP53,VCAM1,NOS3,FOS,RELA,JUN,THBD,PDGFA",NA
"1032","green",TRUE,1.11e-07,131,447,29,0.065,0.221,"KEGG:05162","keg",42,"Measles",1,"FAS,NFKBIA,TNFRSF10A,JAK3,DDX58,NFKB1,OAS3,STAT1,PIK3R3,TNFAIP3,CCND2,TNFRSF10B,CDK2,IL1B,STAT5A,IL6,TP53,MSN,IL2RG,MX1,IFNGR2,STAT3,IL12A,MYD88,RELA,HSPA6,TRAF6,IRF7,IRF9",NA
"1033","green",TRUE,7.56e-07,125,447,27,0.06,0.216,"KEGG:04380","keg",50,"Osteoclast differentiation",1,"MAP3K14,TNFRSF1A,FOSL2,NFKB2,TGFB2,NFKBIA,RELB,MAP2K6,NFKB1,STAT1,IL1R1,PIK3R3,IL1B,LILRB2,PPARG,TEC,IFNGR2,TNFRSF11B,FOS,JUNB,RELA,TRAF6,FOSL1,JUN,SOCS3,SOCS1,IRF9",NA
"1034","green",TRUE,0.0335,70,447,13,0.029,0.186,"KEGG:04917","keg",51,"Prolactin signaling pathway",1,"NFKB1,CISH,STAT1,PIK3R3,CCND2,IRF1,STAT5A,SHC1,STAT3,FOS,RELA,SOCS3,SOCS1",NA
"1035","green",TRUE,0.0137,150,447,22,0.049,0.147,"KEGG:05206","keg",40,"MicroRNAs in cancer",1,"VIM,CD44,TNC,RASSF1,TGFB2,HMOX1,EZH2,NFKB1,VEGFA,CCND2,CDKN1A,MYC,PIM1,THBS1,CYP1B1,TP53,MCL1,SHC1,ITGA5,STAT3,SOCS1,PDGFA",NA
"1036","green",TRUE,0.00796,197,447,27,0.06,0.137,"KEGG:05169","keg",34,"Epstein-Barr virus infection",1,"CD38,MAP3K14,VIM,CD44,MAP2K3,NFKB2,ICAM1,NFKBIA,CD40,RELB,JAK3,DDX58,MAP2K6,NFKB1,PIK3R3,TNFAIP3,CDK2,CDKN1A,CCNA1,MYC,TP53,STAT3,RELA,HSPA6,TRAF6,JUN,HLA-A",NA
"1037","green",TRUE,0.0185,84,447,15,0.034,0.179,"KEGG:05132","keg",26,"Salmonella infection",1,"RAB7A,CXCL2,MYH9,PFN1,NFKB1,IL1B,IL6,ARPC5L,IFNGR2,ARPC2,CXCL1,FOS,MYD88,RELA,JUN",NA
"1038","green",TRUE,0.023,95,447,16,0.036,0.168,"KEGG:05146","keg",57,"Amoebiasis",1,"SERPINB1,VCL,ACTN1,RAB7A,TGFB2,NFKB1,IL1R1,PIK3R3,IL1B,COL4A2,IL6,GNA14,CXCL1,IL12A,RELA,COL4A1",NA
"1039","green",TRUE,0.0158,296,447,35,0.078,0.118,"KEGG:04010","keg",8,"MAPK signaling pathway",1,"MAP3K14,HGF,FAS,MAP2K3,TNFRSF1A,NFKB2,TGFB2,GADD45B,STK3,RELB,MAP2K6,NFKB1,VEGFA,IL1R1,GADD45A,IL1B,RAP1B,RAC2,MYC,DUSP5,FGF2,TP53,EPHA2,MAP3K6,MAPKAPK2,EFNA1,FOS,MYD88,RELA,HSPA6,TRAF6,DDIT3,JUN,IL1RAP,PDGFA",NA
"1040","green",TRUE,0.00505,93,447,17,0.038,0.183,"KEGG:04657","keg",59,"IL-17 signaling pathway",1,"CXCL2,NFKBIA,CCL2,NFKB1,TNFAIP3,IL1B,IL6,S100A9,CXCL5,CXCL1,FADD,FOS,CEBPB,RELA,TRAF6,FOSL1,JUN",NA
"1041","green",TRUE,0.00335,137,447,22,0.049,0.161,"KEGG:04210","keg",56,"Apoptosis",1,"MAP3K14,BIRC3,FAS,TNFRSF1A,GADD45B,NFKBIA,TNFRSF10A,NFKB1,LMNB1,GADD45A,PIK3R3,TNFRSF10B,BCL2A1,TP53,MCL1,LMNA,TUBA1C,FADD,FOS,RELA,DDIT3,JUN",NA
"1042","green",TRUE,0.0118,99,584,17,0.029,0.172,"REAC:R-HSA-168164","rea",3,"Toll Like Receptor 3 (TLR3) Cascade",1,"BIRC3,MAP2K3,NFKB2,NFKBIA,NOD1,MAP2K6,NFKB1,UBC,MAPKAPK2,FADD,TNIP2,FOS,MYD88,RELA,TRAF6,JUN,IRF7",NA
"1043","green",TRUE,4.67e-20,2019,584,209,0.358,0.104,"REAC:R-HSA-168256","rea",13,"Immune System",1,"CD99,MAP3K14,TNFRSF12A,MGST1,IL32,PLAUR,MVP,HGF,SERPINB1,ERP44,BIRC3,VIM,CD44,MAP2K3,RNF19A,VCL,SLC2A3,RNF4,TNFRSF1A,IFI35,ATP11A,RAB27A,PVR,RAB7A,NFKB2,IL4R,CXCL2,CD59,B4GALT1,RPLP0,ICAM1,IRAK3,PSME1,DSP,HMOX1,MYH9,HIF1A,PSMA6,NFKBIA,PSME2,CD40,TRIB3,MAGT1,TIMP1,GLA,CRISPLD2,RELB,JAK3,NOD1,SEC61B,DDX58,TSPAN14,KPNB1,NUP88,ICAM2,CCL2,SMURF2,MAP2K6,NFKB1,NUP98,LTBR,OAS3,VEGFA,LMNB1,BCL6,CISH,STAT1,IL1R1,IL1RL1,IL18R1,CAPZA1,RNF19B,GBP3,GBP1,PIK3R3,TNFAIP3,IFIT3,CD274,PRDX4,TNFAIP6,CDKN1A,LRRFIP1,MT2A,IRF1,IL1B,TNFSF9,CD93,PSMF1,STAT5A,IFI6,MASP1,RAP1B,AP1M2,SIGLEC9,BST2,LILRB2,LGALS3,TRIM21,CHI3L1,RSAD2,IL15RA,ANXA1,CD63,TEC,TMBIM1,CKAP4,IL6,MYC,IL33,PIM1,IL18BP,HERC5,FGF2,GPR84,PML,NLRC5,TP53,EIF4A3,IFITM3,MCL1,ILF2,OSMR,DYNLT1,MSN,IL2RG,FRMPD3,STOM,SURF4,SERPING1,SEC24D,UBC,LONRF1,UBE2L6,MX1,COLEC12,IFNGR2,C1R,CSTB,SHC1,IL6R,EIF4A1,GBP2,VCAM1,MAPKAPK2,S100A9,ARPC2,PTX3,CXCL1,GYG1,DTX3L,IL15,ERAP2,FABP5,TNFRSF11B,NOS3,VCP,PDIA3,FADD,TAP1,STAT3,IL12A,TNIP2,PTPN9,HNRNPF,TRIM56,FOS,JUNB,SPSB1,ISG20,MYD88,RELA,HSPA6,PITPNA,TRAF6,PTPN2,ANO6,JUN,CIITA,C1S,KPNA2,ANXA2,MX2,SOCS3,IFITM2,SOCS1,MUC1,IRF7,IFITM1,UBE2H,ISG15,IL1RAP,SERPINA3,SIAH1,C5AR1,PNP,PSMB8,TAP2,HLA-A,IRF9,IFI30,CEBPD,C4B,TAPBP,TXNDC5,PSMB9,TNFRSF6B,CFB,C4A,ORAI1",NA
"1044","green",TRUE,2.87e-32,687,584,125,0.214,0.182,"REAC:R-HSA-1280215","rea",13,"Cytokine Signaling in Immune system",2,"MAP3K14,TNFRSF12A,IL32,HGF,BIRC3,VIM,CD44,MAP2K3,TNFRSF1A,IFI35,NFKB2,IL4R,CXCL2,RPLP0,ICAM1,IRAK3,PSME1,HMOX1,HIF1A,PSMA6,NFKBIA,PSME2,CD40,TIMP1,RELB,JAK3,NOD1,DDX58,KPNB1,NUP88,CCL2,MAP2K6,NFKB1,NUP98,LTBR,OAS3,VEGFA,LMNB1,BCL6,CISH,STAT1,IL1R1,IL1RL1,IL18R1,CAPZA1,GBP3,GBP1,PIK3R3,IFIT3,CDKN1A,MT2A,IRF1,IL1B,TNFSF9,PSMF1,STAT5A,IFI6,RAP1B,BST2,TRIM21,RSAD2,IL15RA,ANXA1,TEC,IL6,MYC,IL33,PIM1,IL18BP,HERC5,FGF2,PML,TP53,EIF4A3,IFITM3,MCL1,OSMR,MSN,IL2RG,UBC,UBE2L6,MX1,IFNGR2,SHC1,IL6R,EIF4A1,GBP2,VCAM1,MAPKAPK2,CXCL1,IL15,TNFRSF11B,STAT3,IL12A,TNIP2,PTPN9,HNRNPF,FOS,JUNB,ISG20,MYD88,RELA,PITPNA,TRAF6,PTPN2,JUN,CIITA,KPNA2,ANXA2,MX2,SOCS3,IFITM2,SOCS1,MUC1,IRF7,IFITM1,ISG15,IL1RAP,PSMB8,HLA-A,IRF9,IFI30,CEBPD,PSMB9,TNFRSF6B",NA
"1045","green",TRUE,1.94e-13,195,584,44,0.075,0.226,"REAC:R-HSA-913531","rea",13,"Interferon Signaling",3,"CD44,IFI35,ICAM1,DDX58,KPNB1,NUP88,NUP98,OAS3,STAT1,GBP3,GBP1,IFIT3,MT2A,IRF1,IFI6,BST2,TRIM21,RSAD2,HERC5,PML,EIF4A3,IFITM3,UBC,UBE2L6,MX1,IFNGR2,EIF4A1,GBP2,VCAM1,ISG20,PTPN2,CIITA,KPNA2,MX2,SOCS3,IFITM2,SOCS1,IRF7,IFITM1,ISG15,PSMB8,HLA-A,IRF9,IFI30",NA
"1046","green",TRUE,0.0171,73,584,14,0.024,0.192,"REAC:R-HSA-1169410","rea",13,"Antiviral mechanism by IFN-stimulated genes",4,"DDX58,KPNB1,NUP88,NUP98,STAT1,HERC5,EIF4A3,UBC,UBE2L6,MX1,EIF4A1,KPNA2,MX2,ISG15",NA
"1047","green",TRUE,0.0171,73,584,14,0.024,0.192,"REAC:R-HSA-1169408","rea",13,"ISG15 antiviral mechanism",5,"DDX58,KPNB1,NUP88,NUP98,STAT1,HERC5,EIF4A3,UBC,UBE2L6,MX1,EIF4A1,KPNA2,MX2,ISG15",NA
"1048","green",TRUE,2.38e-09,68,584,22,0.038,0.324,"REAC:R-HSA-909733","rea",13,"Interferon alpha/beta signaling",4,"IFI35,OAS3,STAT1,IFIT3,IRF1,IFI6,BST2,RSAD2,IFITM3,MX1,GBP2,ISG20,MX2,SOCS3,IFITM2,SOCS1,IRF7,IFITM1,ISG15,PSMB8,HLA-A,IRF9",NA
"1049","green",TRUE,5.71e-06,90,584,21,0.036,0.233,"REAC:R-HSA-877300","rea",13,"Interferon gamma signaling",4,"CD44,ICAM1,OAS3,STAT1,GBP3,GBP1,MT2A,IRF1,TRIM21,PML,IFNGR2,GBP2,VCAM1,PTPN2,CIITA,SOCS3,SOCS1,IRF7,HLA-A,IRF9,IFI30",NA
"1050","green",TRUE,5.87e-18,464,584,80,0.137,0.172,"REAC:R-HSA-449147","rea",13,"Signaling by Interleukins",3,"IL32,HGF,VIM,MAP2K3,TNFRSF1A,NFKB2,IL4R,CXCL2,RPLP0,ICAM1,IRAK3,PSME1,HMOX1,HIF1A,PSMA6,NFKBIA,PSME2,TIMP1,JAK3,NOD1,CCL2,MAP2K6,NFKB1,VEGFA,LMNB1,BCL6,CISH,STAT1,IL1R1,IL1RL1,IL18R1,CAPZA1,PIK3R3,CDKN1A,IL1B,PSMF1,STAT5A,RAP1B,IL15RA,ANXA1,TEC,IL6,MYC,IL33,PIM1,IL18BP,FGF2,TP53,MCL1,OSMR,MSN,IL2RG,UBC,SHC1,IL6R,VCAM1,MAPKAPK2,CXCL1,IL15,STAT3,IL12A,TNIP2,PTPN9,HNRNPF,FOS,JUNB,MYD88,RELA,PITPNA,TRAF6,PTPN2,JUN,ANXA2,SOCS3,SOCS1,MUC1,IL1RAP,PSMB8,CEBPD,PSMB9",NA
"1051","green",TRUE,1.35e-12,111,584,32,0.055,0.288,"REAC:R-HSA-6785807","rea",13,"Interleukin-4 and 13 signaling",4,"HGF,VIM,IL4R,ICAM1,HMOX1,HIF1A,TIMP1,JAK3,CCL2,VEGFA,BCL6,STAT1,CDKN1A,IL1B,ANXA1,IL6,MYC,PIM1,FGF2,TP53,MCL1,IL2RG,IL6R,VCAM1,STAT3,IL12A,FOS,JUNB,SOCS3,SOCS1,MUC1,CEBPD",NA
"1052","green",TRUE,0.0169,47,584,11,0.019,0.234,"REAC:R-HSA-6783783","rea",13,"Interleukin-10 signaling",4,"TNFRSF1A,CXCL2,ICAM1,TIMP1,CCL2,IL1R1,IL1B,IL6,CXCL1,STAT3,IL12A",NA
"1053","green",TRUE,3.54e-06,139,584,27,0.046,0.194,"REAC:R-HSA-446652","rea",13,"Interleukin-1 family signaling",4,"NFKB2,IRAK3,PSME1,PSMA6,NFKBIA,PSME2,NOD1,MAP2K6,NFKB1,IL1R1,IL1RL1,IL18R1,IL1B,PSMF1,IL33,IL18BP,UBC,STAT3,TNIP2,PTPN9,MYD88,RELA,TRAF6,PTPN2,IL1RAP,PSMB8,PSMB9",NA
"1054","green",TRUE,0.000315,103,584,20,0.034,0.194,"REAC:R-HSA-9020702","rea",13,"Interleukin-1 signaling",5,"NFKB2,IRAK3,PSME1,PSMA6,NFKBIA,PSME2,NOD1,MAP2K6,NFKB1,IL1R1,IL1B,PSMF1,UBC,TNIP2,MYD88,RELA,TRAF6,IL1RAP,PSMB8,PSMB9",NA
"1055","green",TRUE,0.0334,59,584,12,0.021,0.203,"REAC:R-HSA-447115","rea",13,"Interleukin-12 family signaling",4,"RPLP0,PSME2,LMNB1,STAT1,CAPZA1,RAP1B,MSN,STAT3,IL12A,HNRNPF,PITPNA,ANXA2",NA
"1056","green",TRUE,0.00403,101,584,18,0.031,0.178,"REAC:R-HSA-5668541","rea",13,"TNFR2 non-canonical NF-kB pathway",3,"MAP3K14,TNFRSF12A,BIRC3,TNFRSF1A,NFKB2,PSME1,PSMA6,PSME2,CD40,RELB,LTBR,TNFSF9,PSMF1,UBC,TNFRSF11B,PSMB8,PSMB9,TNFRSF6B",NA
"1057","green",TRUE,5.49e-06,1094,584,104,0.178,0.095,"REAC:R-HSA-168249","rea",13,"Innate Immune System",2,"MAP3K14,MGST1,PLAUR,MVP,SERPINB1,ERP44,BIRC3,CD44,MAP2K3,VCL,SLC2A3,ATP11A,RAB27A,RAB7A,NFKB2,CD59,B4GALT1,IRAK3,PSME1,DSP,MYH9,PSMA6,NFKBIA,PSME2,MAGT1,GLA,CRISPLD2,RELB,NOD1,DDX58,TSPAN14,KPNB1,ICAM2,MAP2K6,NFKB1,CAPZA1,TNFAIP3,PRDX4,TNFAIP6,LRRFIP1,IRF1,IL1B,CD93,PSMF1,MASP1,RAP1B,SIGLEC9,BST2,LILRB2,LGALS3,TRIM21,CHI3L1,CD63,TEC,TMBIM1,CKAP4,HERC5,GPR84,NLRC5,ILF2,DYNLT1,FRMPD3,STOM,SURF4,SERPING1,UBC,UBE2L6,C1R,CSTB,SHC1,MAPKAPK2,S100A9,ARPC2,PTX3,CXCL1,GYG1,FABP5,NOS3,VCP,FADD,TNIP2,TRIM56,FOS,MYD88,RELA,HSPA6,TRAF6,ANO6,JUN,C1S,ANXA2,SOCS1,MUC1,IRF7,ISG15,SERPINA3,C5AR1,PNP,PSMB8,C4B,TXNDC5,PSMB9,CFB,C4A",NA
"1058","green",TRUE,0.0045,83,584,16,0.027,0.193,"REAC:R-HSA-168928","rea",13,"DDX58/IFIH1-mediated induction of interferon-alpha/beta",3,"NFKB2,NFKBIA,DDX58,NFKB1,TNFAIP3,IRF1,HERC5,NLRC5,UBC,UBE2L6,FADD,MYD88,RELA,TRAF6,IRF7,ISG15",NA
"1059","green",TRUE,0.000708,476,584,52,0.089,0.109,"REAC:R-HSA-6798695","rea",13,"Neutrophil degranulation",3,"MGST1,PLAUR,MVP,SERPINB1,ERP44,CD44,VCL,SLC2A3,ATP11A,RAB27A,RAB7A,CD59,B4GALT1,DSP,MAGT1,GLA,CRISPLD2,TSPAN14,KPNB1,NFKB1,PRDX4,TNFAIP6,CD93,RAP1B,SIGLEC9,BST2,LILRB2,LGALS3,CHI3L1,CD63,TMBIM1,CKAP4,GPR84,ILF2,DYNLT1,FRMPD3,STOM,SURF4,CSTB,S100A9,PTX3,CXCL1,GYG1,FABP5,VCP,HSPA6,ANO6,ANXA2,SERPINA3,C5AR1,PNP,TXNDC5",NA
