"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1367","lightyellow",TRUE,2.46e-10,124,272,22,0.081,0.177,"REAC:R-HSA-163200","rea",12,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",2,"UQCRC1,NDUFB4,NDUFC1,NDUFS7,NDUFA1,COX6B1,COX5B,NDUFB5,UQCRB,ATP5G1,UQCRQ,COX6C,ATP5L,ATP5H,ATP5I,NDUFA3,NDUFA11,NDUFAF3,NDUFB1,UQCR10,ATP5J2,ATP5O",NA
"1368","lightyellow",TRUE,0.00159,18,272,6,0.022,0.333,"REAC:R-HSA-163210","rea",12,"Formation of ATP by chemiosmotic coupling",3,"ATP5G1,ATP5L,ATP5H,ATP5I,ATP5J2,ATP5O",NA
"1369","lightyellow",TRUE,2.15e-06,101,272,16,0.059,0.158,"REAC:R-HSA-611105","rea",12,"Respiratory electron transport",3,"UQCRC1,NDUFB4,NDUFC1,NDUFS7,NDUFA1,COX6B1,COX5B,NDUFB5,UQCRB,UQCRQ,COX6C,NDUFA3,NDUFA11,NDUFAF3,NDUFB1,UQCR10",NA
"1370","lightyellow",TRUE,0.00395,55,272,9,0.033,0.164,"REAC:R-HSA-6799198","rea",12,"Complex I biogenesis",4,"NDUFB4,NDUFC1,NDUFS7,NDUFA1,NDUFB5,NDUFA3,NDUFA11,NDUFAF3,NDUFB1",NA
"1371","lightcyan",TRUE,0.00118,3095,484,127,0.262,0.041,"GO:0006996","BP",3,"organelle organization",1,"ZFYVE16,SPDL1,PARP3,VAMP3,LIMA1,TTC17,USP36,CASP8,STAG3,NAV3,TESK2,SREBF1,TUBE1,BAZ2A,TOP2B,DNM2,RABL2B,DOPEY1,RANBP1,REC8,CEP192,SETD6,GABPB1,BLOC1S6,SEC23IP,SH3D19,NAA40,C2CD5,SENP6,ARSB,SLC25A36,SNX4,KANSL3,RLF,ABCD3,VPS4B,ATAD2B,ARAP3,KDM3B,ODF2L,IFT81,CENPK,BBS2,ATG14,PEX1,VPS13C,MAU2,HIP1R,ZFYVE20,NPHP4,CHD1L,SPATA6,SLX1A,PRKAA1,FIGNL1,PRMT7,ZMYM5,CDCA8,COG3,ODF2,HECW2,HNRNPD,NUP54,CENPE,MAP3K12,WDR61,UQCRC2,GAS8,AKT1,SETDB1,NAF1,MRRF,NDUFC2,NCAPD3,PAN3,CXADR,XPC,PCGF6,VPS8,MPV17L,GATAD1,MX1,STARD9,TPCN2,MYSM1,CLASP2,ZMYM6,SUN1,TP53INP1,TMEM67,COG1,CORO6,AXIN2,PTK2,PDCD6IP,CDK1,MFN1,GAA,ASXL1,BPTF,EXOSC10,SSH3,C11ORF80,PLK3,ANKLE2,TOP3A,ARIH2,GEN1,BEND3,HIST1H2BC,FANCM,SLX4,ZKSCAN3,HMGB1,SYCP2,GSTK1,C5ORF42,PRIM1,QRICH1,MT-ND6,SMC5,TRAF3IP1,TIMM23B,RING1,SPIRE2,HAUS3,POLG2",2.9244389639695
"1372","lightcyan",TRUE,2.32e-05,11197,484,362,0.748,0.032,"GO:0043226","CC",2,"organelle",1,"SCYL3,RBM5,SLC25A13,CYB561,NFIX,FAM76A,ZNF200,PIK3C2A,GLT8D1,ADSS,MRI1,ZFYVE16,SPDL1,PARP3,YTHDC2,VAMP3,PER3,LIMA1,TTC17,ANAPC4,ARID4B,USP36,ITIH4,TARBP1,HDAC7,MON2,CASP8,STAG3,NAV3,NEDD4,ST6GALNAC1,NDST1,TESK2,RAD18,HLTF,TFRC,SREBF1,CHFR,PDE8A,ZNF532,SCARF1,TUBE1,BAZ2A,TOP2B,DNAJC10,FAM76B,PIAS2,ITM2A,DNM2,RABL2B,CCNT2,TRAF5,DOPEY1,DDHD2,NFX1,TNRC6A,LAMB1,ORC6,SUCO,BTAF1,MYO9B,RANBP1,UPB1,PPP6R2,LMF2,SRSF5,REC8,RABGGTA,DHX35,CEP192,POLI,BEX4,SETD6,TMEM87A,GABPB1,BLOC1S6,LSR,ERF,ZNF85,USP42,FUBP3,SEC23IP,NSMCE4A,INTS2,CYTH1,NAGLU,SMURF2,DPH1,OCIAD1,SH3D19,FNBP4,SLC11A2,GOLT1B,C2CD5,COL12A1,SENP6,ARSB,TCERG1,SLC25A36,SNX4,NKTR,KANSL3,NCL,TSNAX,RLF,EBNA1BP2,ABCD3,SLC35A3,RCOR3,ATP10B,GALNT12,VPS4B,DNMT3A,ATAD2B,WDR11,KDM3B,NR2C1,GLT8D2,ZNF706,SCPEP1,TBX2,PYROXD1,CLCC1,ODF2L,FKBP9,IFT81,ACOT9,CD97,ATP7B,CENPK,XPO5,RREB1,BBS2,NUP85,ATG14,HNRNPH2,IDUA,CHTF18,KIAA0754,PEX1,MYO5C,VPS13C,MAU2,HELZ2,HIP1R,C19ORF66,ZFYVE20,NPHP4,WDR44,CHD1L,PIAS3,SPATA6,SLX1A,PRKAA1,FIGNL1,ZRANB2,PRMT7,DCAF8,ZMYM5,RFXAP,SRRM1,RSAD2,NARS,KIAA1468,CDCA8,AGO4,TPP2,RINT1,ABCB10,COG3,ITM2B,ODF2,CREBZF,ALKBH8,DBR1,ALS2CR8,HECW2,SENP7,GLCE,HERC6,HNRNPD,NUP54,CENPE,PPFIA2,GIT2,SORD,BNIP2,WDR61,NEIL1,CRTC3,UQCRC2,ARHGAP17,GAS8,ARSG,AKT1,SETDB1,ENSA,NAF1,CYP4V2,TMEM168,ZNF711,CSGALNACT1,MRRF,PTGES,CELF1,PDCD4,UEVLD,MAGI1,NDUFC2,NCAPD3,KIN,PAN3,HNRPDL,ABCA9,CXADR,XPC,MPPE1,DPY19L4,MAP3K7CL,PCGF6,VPS8,MPV17L,GATAD1,CACNA1D,ERG,MX1,DGKI,SLC37A3,RAPGEF6,GART,STARD9,SPON2,VMA21,MCM3AP,C19ORF47,MAML1,SCGB3A1,SRSF2,TPCN2,USP24,NOL9,MYSM1,TM2D1,HFM1,SLC30A7,IGSF8,HELQ,CLASP2,RYK,WDR43,ZMYM6,PIGX,ELOVL7,SERINC5,PAPD4,ANKRA2,UTP15,ACSL6,SLC35A1,SUN1,TP53INP1,TMEM67,PSIP1,MICU2,SDCCAG3,R3HCC1L,GLB1L3,FBN1,ATP9B,TRIM66,TMX3,COG1,NAV2,CLPX,MBD6,CORO6,SF1,AXIN2,SEMA4C,GFM1,UPF3A,PTK2,GUSB,PDCD6IP,CDK1,MFN1,GAA,ASXL1,BPTF,EXOSC10,MTBP,GTPBP2,PARP15,PLK3,THAP6,DENND6A,GK5,GOLGA8A,CCDC14,ZBTB8OS,ANKLE2,NFATC2IP,TOP3A,ARIH2,PNPLA2,GEN1,BEND3,ARID3B,HIST1H2BC,MAP6D1,POLR2A,MTA1,DAZAP2,MAATS1,GSAP,ZKSCAN4,FANCM,FSIP2,SLX4,ADAT2,ZKSCAN3,HMGB1,SYCP2,ZMYM1,ZNF655,GSTK1,FAM114A1,CCDC180,KIF13B,AKAP17A,IRAK4,PRIM1,QRICH1,WWP2,CTNND1,TTC37,MT-ND6,SMC5,CHML,TRAF3IP1,RUFY2,TIMM23B,RING1,GNL1,SPIRE2,SCAF8,HAUS3,EML6,COL28A1,GOLGA8B,CCNL2,ZBED5,STRC,N4BP2L2,UBAP1L,EID1,CTSO,ZNF10,POLG2,ZNF224,TAF15,POM121C",0.760772938189011
"1373","lightcyan",TRUE,0.0013,10424,484,335,0.692,0.032,"GO:0043227","CC",2,"membrane-bounded organelle",2,"SCYL3,RBM5,SLC25A13,CYB561,NFIX,FAM76A,ZNF200,PIK3C2A,GLT8D1,ADSS,MRI1,ZFYVE16,SPDL1,YTHDC2,VAMP3,PER3,ANAPC4,ARID4B,USP36,ITIH4,TARBP1,HDAC7,MON2,CASP8,STAG3,NEDD4,ST6GALNAC1,NDST1,TESK2,RAD18,HLTF,TFRC,SREBF1,CHFR,PDE8A,ZNF532,SCARF1,BAZ2A,TOP2B,DNAJC10,FAM76B,PIAS2,ITM2A,DNM2,CCNT2,DOPEY1,DDHD2,NFX1,TNRC6A,LAMB1,ORC6,SUCO,BTAF1,RANBP1,UPB1,PPP6R2,LMF2,SRSF5,REC8,RABGGTA,DHX35,POLI,BEX4,SETD6,TMEM87A,GABPB1,BLOC1S6,LSR,ERF,ZNF85,USP42,FUBP3,SEC23IP,NSMCE4A,INTS2,CYTH1,NAGLU,SMURF2,DPH1,OCIAD1,SH3D19,FNBP4,SLC11A2,GOLT1B,C2CD5,COL12A1,SENP6,ARSB,TCERG1,SLC25A36,SNX4,NKTR,KANSL3,NCL,TSNAX,RLF,EBNA1BP2,ABCD3,SLC35A3,RCOR3,ATP10B,GALNT12,VPS4B,DNMT3A,ATAD2B,WDR11,KDM3B,NR2C1,GLT8D2,ZNF706,SCPEP1,TBX2,PYROXD1,CLCC1,FKBP9,ACOT9,CD97,ATP7B,CENPK,XPO5,RREB1,NUP85,ATG14,HNRNPH2,IDUA,CHTF18,KIAA0754,PEX1,MYO5C,VPS13C,MAU2,HELZ2,HIP1R,C19ORF66,ZFYVE20,WDR44,CHD1L,PIAS3,SLX1A,PRKAA1,FIGNL1,ZRANB2,PRMT7,DCAF8,ZMYM5,RFXAP,SRRM1,RSAD2,NARS,KIAA1468,CDCA8,AGO4,TPP2,RINT1,ABCB10,COG3,ITM2B,ODF2,CREBZF,ALKBH8,DBR1,ALS2CR8,SENP7,GLCE,HERC6,HNRNPD,NUP54,CENPE,PPFIA2,GIT2,SORD,BNIP2,WDR61,NEIL1,CRTC3,UQCRC2,ARHGAP17,GAS8,ARSG,AKT1,SETDB1,ENSA,NAF1,CYP4V2,TMEM168,ZNF711,CSGALNACT1,MRRF,PTGES,CELF1,PDCD4,UEVLD,MAGI1,NDUFC2,NCAPD3,KIN,HNRPDL,ABCA9,CXADR,XPC,MPPE1,DPY19L4,MAP3K7CL,PCGF6,VPS8,MPV17L,GATAD1,ERG,MX1,DGKI,SLC37A3,RAPGEF6,GART,STARD9,SPON2,VMA21,MCM3AP,C19ORF47,MAML1,SCGB3A1,SRSF2,TPCN2,USP24,NOL9,MYSM1,TM2D1,HFM1,SLC30A7,IGSF8,HELQ,CLASP2,RYK,WDR43,ZMYM6,PIGX,ELOVL7,SERINC5,PAPD4,ANKRA2,UTP15,ACSL6,SLC35A1,SUN1,TP53INP1,TMEM67,PSIP1,MICU2,SDCCAG3,R3HCC1L,GLB1L3,FBN1,ATP9B,TRIM66,TMX3,COG1,NAV2,CLPX,MBD6,SF1,AXIN2,SEMA4C,GFM1,UPF3A,PTK2,GUSB,PDCD6IP,CDK1,MFN1,GAA,ASXL1,BPTF,EXOSC10,GTPBP2,PARP15,PLK3,DENND6A,GK5,GOLGA8A,ZBTB8OS,ANKLE2,NFATC2IP,TOP3A,ARIH2,PNPLA2,GEN1,BEND3,ARID3B,HIST1H2BC,POLR2A,MTA1,DAZAP2,GSAP,ZKSCAN4,FANCM,FSIP2,SLX4,ADAT2,ZKSCAN3,HMGB1,SYCP2,ZMYM1,ZNF655,GSTK1,FAM114A1,CCDC180,AKAP17A,IRAK4,PRIM1,QRICH1,WWP2,CTNND1,TTC37,MT-ND6,SMC5,CHML,RUFY2,TIMM23B,RING1,GNL1,SPIRE2,SCAF8,HAUS3,COL28A1,GOLGA8B,CCNL2,ZBED5,N4BP2L2,UBAP1L,EID1,CTSO,ZNF10,POLG2,ZNF224,TAF15,POM121C",0.950314742956453
"1374","lightcyan",TRUE,0.000289,8082,484,276,0.57,0.034,"GO:0044422","CC",2,"organelle part",2,"RBM5,SLC25A13,CYB561,NFIX,FAM76A,MRI1,ZFYVE16,SPDL1,PARP3,VAMP3,LIMA1,ANAPC4,ARID4B,USP36,ITIH4,HDAC7,CASP8,STAG3,NAV3,NEDD4,ST6GALNAC1,NDST1,TESK2,RAD18,HLTF,TFRC,SREBF1,CHFR,SCARF1,TUBE1,BAZ2A,TOP2B,DNAJC10,FAM76B,PIAS2,DNM2,RABL2B,CCNT2,TRAF5,DOPEY1,DDHD2,NFX1,TNRC6A,LAMB1,ORC6,BTAF1,MYO9B,RANBP1,LMF2,SRSF5,REC8,RABGGTA,DHX35,CEP192,POLI,BEX4,SETD6,TMEM87A,GABPB1,ERF,USP42,NSMCE4A,INTS2,CYTH1,NAGLU,SMURF2,DPH1,SH3D19,FNBP4,SLC11A2,C2CD5,COL12A1,SENP6,ARSB,TCERG1,SLC25A36,SNX4,NKTR,KANSL3,NCL,EBNA1BP2,ABCD3,SLC35A3,GALNT12,VPS4B,DNMT3A,ATAD2B,WDR11,KDM3B,NR2C1,PYROXD1,ODF2L,IFT81,ACOT9,CD97,ATP7B,CENPK,XPO5,RREB1,BBS2,NUP85,ATG14,HNRNPH2,IDUA,CHTF18,KIAA0754,PEX1,VPS13C,MAU2,HELZ2,C19ORF66,ZFYVE20,NPHP4,CHD1L,PIAS3,SPATA6,SLX1A,PRKAA1,FIGNL1,ZRANB2,PRMT7,DCAF8,ZMYM5,RFXAP,SRRM1,RSAD2,CDCA8,AGO4,TPP2,RINT1,ABCB10,COG3,ITM2B,ODF2,ALKBH8,DBR1,HECW2,HNRNPD,NUP54,CENPE,GIT2,BNIP2,WDR61,NEIL1,CRTC3,UQCRC2,GAS8,ARSG,AKT1,SETDB1,ENSA,CYP4V2,CSGALNACT1,MRRF,PTGES,CELF1,MAGI1,NDUFC2,NCAPD3,KIN,HNRPDL,CXADR,XPC,MPPE1,DPY19L4,PCGF6,GATAD1,CACNA1D,MX1,DGKI,SLC37A3,RAPGEF6,STARD9,MCM3AP,C19ORF47,MAML1,SRSF2,TPCN2,USP24,NOL9,MYSM1,TM2D1,HFM1,HELQ,CLASP2,WDR43,ZMYM6,PIGX,ELOVL7,PAPD4,UTP15,ACSL6,SLC35A1,SUN1,TP53INP1,TMEM67,PSIP1,MICU2,R3HCC1L,FBN1,ATP9B,TRIM66,TMX3,COG1,NAV2,CLPX,MBD6,SF1,AXIN2,SEMA4C,GFM1,UPF3A,PTK2,GUSB,PDCD6IP,CDK1,MFN1,GAA,ASXL1,BPTF,EXOSC10,MTBP,GTPBP2,PLK3,CCDC14,ZBTB8OS,ANKLE2,TOP3A,ARIH2,PNPLA2,GEN1,BEND3,ARID3B,HIST1H2BC,MAP6D1,POLR2A,MTA1,DAZAP2,MAATS1,GSAP,ZKSCAN4,FANCM,SLX4,ADAT2,ZKSCAN3,HMGB1,SYCP2,ZMYM1,ZNF655,GSTK1,FAM114A1,KIF13B,AKAP17A,IRAK4,PRIM1,QRICH1,TTC37,MT-ND6,SMC5,CHML,TRAF3IP1,TIMM23B,RING1,SPIRE2,SCAF8,HAUS3,COL28A1,CCNL2,ZBED5,STRC,UBAP1L,EID1,POLG2,ZNF224,TAF15,POM121C",1.42400670158964
"1375","lightcyan",TRUE,5.54e-05,12325,484,388,0.802,0.031,"GO:0005622","CC",2,"intracellular",1,"SCYL3,RBM5,MTMR7,SLC25A13,CYB561,NFIX,FAM76A,ZNF200,PIK3C2A,GLT8D1,ADSS,MRI1,ZFYVE16,SPDL1,PARP3,YTHDC2,WWC3,VAMP3,PER3,LIMA1,TTC17,ANAPC4,ARID4B,USP36,ITIH4,TARBP1,HDAC7,MTMR1,CASP8,STAG3,NAV3,NEDD4,ST6GALNAC1,NDST1,TESK2,RAD18,HLTF,TFRC,SREBF1,CHFR,PDE8A,DPP8,ZNF532,SCARF1,TUBE1,RASAL2,BAZ2A,ANKRD13A,TOP2B,DNAJC10,FAM76B,PIAS2,ITM2A,TNRC6C,DNM2,RABL2B,CCNT2,TRAF5,DOPEY1,DDHD2,NFX1,TNRC6A,LAMB1,ORC6,XYLB,SUCO,BTAF1,IL11,MYO9B,RANBP1,UPB1,PPP6R2,LMF2,TRIM9,SRSF5,REC8,RABGGTA,DHX35,CEP192,POLI,BEX4,SETD6,TMEM87A,GABPB1,BLOC1S6,MAP4K1,DENND3,ERF,ZNF85,DFNA5,USP42,FUBP3,SEC23IP,NSMCE4A,MAP3K8,INTS2,CYTH1,NAGLU,SMURF2,DPH1,OCIAD1,SH3D19,FNBP4,SLC11A2,GOLT1B,C2CD5,COL12A1,SENP6,ARSB,TRAPPC13,TCERG1,SLC25A36,SNX4,NKTR,KANSL3,NCL,ZAP70,TSNAX,MTR,RLF,EBNA1BP2,ABCD3,SLC35A3,RCOR3,ATP10B,GALNT12,VPS4B,DNMT3A,ATAD2B,WDR11,ARAP3,KDM3B,NR2C1,GLT8D2,ZNF706,SCPEP1,TBX2,PYROXD1,CLCC1,ODF2L,FKBP9,IFT81,ACOT9,CD97,ATP7B,CENPK,XPO5,RREB1,BBS2,NUP85,ATG14,HNRNPH2,IDUA,CHTF18,KIAA0754,PEX1,VPS13C,MAU2,HELZ2,HIP1R,C19ORF66,ZFYVE20,NPHP4,WDR44,CHD1L,PIAS3,SLX1A,PRKAA1,FIGNL1,ZRANB2,PRMT7,DCAF8,ZMYM5,RFXAP,SRRM1,SBF2,FKBP11,RSAD2,NARS,KIAA1468,CDCA8,AGO4,TPP2,RINT1,ABCB10,COG3,ITM2B,IREB2,ODF2,CREBZF,ALKBH8,ARHGAP29,DBR1,ALS2CR8,HECW2,SENP7,GLCE,HERC6,HNRNPD,NUP54,CENPE,PPFIA2,GIT2,MAP3K12,SORD,BNIP2,WDR61,NEIL1,CRTC3,UQCRC2,ARHGAP17,GAS8,ARSG,AKT1,SETDB1,ENSA,NAF1,CYP4V2,TMEM168,ZNF711,CSGALNACT1,MRRF,PTGES,CELF1,PDCD4,WDR17,MAGI1,NDUFC2,NCAPD3,KIN,PAN3,HNRPDL,GDPD1,ABCA9,CXADR,XPC,MPPE1,DPY19L4,MAP3K7CL,PCGF6,VPS8,MPV17L,GATAD1,CACNA1D,ERG,MX1,DGKI,SLC37A3,RAPGEF6,GART,STARD9,VMA21,MCM3AP,C19ORF47,MAML1,SRSF2,TPCN2,USP24,NOL9,MYSM1,TM2D1,HFM1,SLC30A7,HELQ,CLASP2,RYK,WDR43,ZMYM6,PIGX,ELOVL7,PAPD4,ANKRA2,UTP15,ACSL6,SLC35A1,SUN1,TP53INP1,TMEM67,PSIP1,MICU2,SDCCAG3,R3HCC1L,GLB1L3,FBN1,ATP9B,TRIM66,TMX3,COG1,NAV2,CLPX,MBD6,CORO6,SF1,AXIN2,SEMA4C,GFM1,UPF3A,THBS3,PTK2,GUSB,PDCD6IP,CDK1,MFN1,GAA,ASXL1,BPTF,EXOSC10,MTBP,GTPBP2,SSH3,PARP14,PARP15,PLK3,THAP6,DENND6A,GK5,GOLGA8A,CCDC14,TTLL11,ZBTB8OS,ANKLE2,NFATC2IP,TOP3A,ARIH2,PNPLA2,GEN1,BEND3,ARID3B,HIST1H2BC,MAP6D1,POLR2A,MTA1,DAZAP2,MAATS1,PRMT3,RASA3,GSAP,ZKSCAN4,FANCM,FSIP2,SLX4,ADAT2,ZKSCAN3,HMGB1,SYCP2,ZMYM1,ZNF655,GSTK1,FAM114A1,KIF13B,AKAP17A,IRAK4,PRIM1,QRICH1,WWP2,CTNND1,TTC37,MT-ND6,SMC5,GPRASP1,CHML,TRAF3IP1,RUFY2,TIMM23B,RING1,GNL1,SPIRE2,PDE7A,CRYZL1,SCAF8,HAUS3,EML6,COL28A1,GOLGA8B,CCNL2,ZBED5,KCTD7,N4BP2L2,UBAP1L,EID1,FDXACB1,CTSO,ZNF10,POLG2,RNF115,ZNF224,TAF15,POM121C",0.535768712823952
"1376","lightcyan",TRUE,1.28e-05,12227,484,388,0.802,0.032,"GO:0044424","CC",2,"intracellular part",2,"SCYL3,RBM5,MTMR7,SLC25A13,CYB561,NFIX,FAM76A,ZNF200,PIK3C2A,GLT8D1,ADSS,MRI1,ZFYVE16,SPDL1,PARP3,YTHDC2,WWC3,VAMP3,PER3,LIMA1,TTC17,ANAPC4,ARID4B,USP36,ITIH4,TARBP1,HDAC7,MTMR1,CASP8,STAG3,NAV3,NEDD4,ST6GALNAC1,NDST1,TESK2,RAD18,HLTF,TFRC,SREBF1,CHFR,PDE8A,DPP8,ZNF532,SCARF1,TUBE1,RASAL2,BAZ2A,ANKRD13A,TOP2B,DNAJC10,FAM76B,PIAS2,ITM2A,TNRC6C,DNM2,RABL2B,CCNT2,TRAF5,DOPEY1,DDHD2,NFX1,TNRC6A,LAMB1,ORC6,XYLB,SUCO,BTAF1,IL11,MYO9B,RANBP1,UPB1,PPP6R2,LMF2,TRIM9,SRSF5,REC8,RABGGTA,DHX35,CEP192,POLI,BEX4,SETD6,TMEM87A,GABPB1,BLOC1S6,MAP4K1,DENND3,ERF,ZNF85,DFNA5,USP42,FUBP3,SEC23IP,NSMCE4A,MAP3K8,INTS2,CYTH1,NAGLU,SMURF2,DPH1,OCIAD1,SH3D19,FNBP4,SLC11A2,GOLT1B,C2CD5,COL12A1,SENP6,ARSB,TRAPPC13,TCERG1,SLC25A36,SNX4,NKTR,KANSL3,NCL,ZAP70,TSNAX,MTR,RLF,EBNA1BP2,ABCD3,SLC35A3,RCOR3,ATP10B,GALNT12,VPS4B,DNMT3A,ATAD2B,WDR11,ARAP3,KDM3B,NR2C1,GLT8D2,ZNF706,SCPEP1,TBX2,PYROXD1,CLCC1,ODF2L,FKBP9,IFT81,ACOT9,CD97,ATP7B,CENPK,XPO5,RREB1,BBS2,NUP85,ATG14,HNRNPH2,IDUA,CHTF18,KIAA0754,PEX1,VPS13C,MAU2,HELZ2,HIP1R,C19ORF66,ZFYVE20,NPHP4,WDR44,CHD1L,PIAS3,SLX1A,PRKAA1,FIGNL1,ZRANB2,PRMT7,DCAF8,ZMYM5,RFXAP,SRRM1,SBF2,FKBP11,RSAD2,NARS,KIAA1468,CDCA8,AGO4,TPP2,RINT1,ABCB10,COG3,ITM2B,IREB2,ODF2,CREBZF,ALKBH8,ARHGAP29,DBR1,ALS2CR8,HECW2,SENP7,GLCE,HERC6,HNRNPD,NUP54,CENPE,PPFIA2,GIT2,MAP3K12,SORD,BNIP2,WDR61,NEIL1,CRTC3,UQCRC2,ARHGAP17,GAS8,ARSG,AKT1,SETDB1,ENSA,NAF1,CYP4V2,TMEM168,ZNF711,CSGALNACT1,MRRF,PTGES,CELF1,PDCD4,WDR17,MAGI1,NDUFC2,NCAPD3,KIN,PAN3,HNRPDL,GDPD1,ABCA9,CXADR,XPC,MPPE1,DPY19L4,MAP3K7CL,PCGF6,VPS8,MPV17L,GATAD1,CACNA1D,ERG,MX1,DGKI,SLC37A3,RAPGEF6,GART,STARD9,VMA21,MCM3AP,C19ORF47,MAML1,SRSF2,TPCN2,USP24,NOL9,MYSM1,TM2D1,HFM1,SLC30A7,HELQ,CLASP2,RYK,WDR43,ZMYM6,PIGX,ELOVL7,PAPD4,ANKRA2,UTP15,ACSL6,SLC35A1,SUN1,TP53INP1,TMEM67,PSIP1,MICU2,SDCCAG3,R3HCC1L,GLB1L3,FBN1,ATP9B,TRIM66,TMX3,COG1,NAV2,CLPX,MBD6,CORO6,SF1,AXIN2,SEMA4C,GFM1,UPF3A,THBS3,PTK2,GUSB,PDCD6IP,CDK1,MFN1,GAA,ASXL1,BPTF,EXOSC10,MTBP,GTPBP2,SSH3,PARP14,PARP15,PLK3,THAP6,DENND6A,GK5,GOLGA8A,CCDC14,TTLL11,ZBTB8OS,ANKLE2,NFATC2IP,TOP3A,ARIH2,PNPLA2,GEN1,BEND3,ARID3B,HIST1H2BC,MAP6D1,POLR2A,MTA1,DAZAP2,MAATS1,PRMT3,RASA3,GSAP,ZKSCAN4,FANCM,FSIP2,SLX4,ADAT2,ZKSCAN3,HMGB1,SYCP2,ZMYM1,ZNF655,GSTK1,FAM114A1,KIF13B,AKAP17A,IRAK4,PRIM1,QRICH1,WWP2,CTNND1,TTC37,MT-ND6,SMC5,GPRASP1,CHML,TRAF3IP1,RUFY2,TIMM23B,RING1,GNL1,SPIRE2,PDE7A,CRYZL1,SCAF8,HAUS3,EML6,COL28A1,GOLGA8B,CCNL2,ZBED5,KCTD7,N4BP2L2,UBAP1L,EID1,FDXACB1,CTSO,ZNF10,POLG2,RNF115,ZNF224,TAF15,POM121C",0.550802445394251
